text;emotion
Hijau nya kaya gampang luntur kainnya, mbuluk gt. Tp mudah2an tidak mudah luntur, karna lagi nyoba warna lain selain hitam, karena baju hitam semua 😂😂😂😂😂;senang
Sukakk sihh, wkakakak.. ukuran sbnre M, tp memang aq sengaja pesan XL pehhh gueedii sekali tp aku sukakk😂😂😂😂😂;netral
"Paket mendarat dngan aman,aerostreet produk nya keren"" Kapan ngeluarin tas?";senang
pembelian utk kedua kali nya 👍;netral
Kualitas produk: Bagus';senang
wanginya masculine gt kirain bakal yang soft, nyegrak banget;netral
pas;netral
good 👌🏻;senang
"masa hrga mehong tp bungkus pas ngirimnya ga effort 

saran buat tokonya lebih effort lg bungkus paketnya jgn cuma plastik bening aja g ada bubblewrap dll nya 

saran jyva buat yg mau beli ssuai ukuran kaki jgn d upsize krna gede banget  dr ukuran biasa";senang
"produk nya sudah bagus munkin cuma di bagian finishing nya yg kurang karena ada beberapa bagian benang² nya belum di rapikan, dan saran aja sih sebenernya bahan yg si gunakan untuk area tali sepatu mungkin bisa lebih baik lagi karena sekilas agak rawan robek saat per geseran tali sepatu
Bentuk dan ukuran: pas
Warna: sesuai";senang
Barang baru sampe tapi ada cacat kaya bekas kebakar selebihnya ok;marah
Bagus;senang
Sepatu sudah sampai...tp ada bagian dalam sepatu yg tidak ke jahit..sehigga busanya keluar...;netral
Ketipu dapet yg begini ga sesuai gambar mahal;senang
Pengiriman cepat, barangnya realpict.harganya murah juga..;senang
Bagus sih , cuman jahitan nya kurang rapih aja;senang
Paket sudah diterima👌🙏;netral
Pas dibadan buat bb 55kg tinggi 160cm;senang
Barang sampai dengan aman, semoga gak kegedean buat bb 65kg tinggi 170an cm;senang
Selama beli di tiktok pembelian ini yang paling terburuk!!! Pengiriman tidak masuk akal 3 hampir 2 Minggu paket baru datang ?!;netral
Sepatu bagus dari segi bahan dan desain sesuai deskripsi di live. ukuran sepatunya pas seperti yang di pesan, dijamin ndk nyesal beli pasti awet sepatunya;senang
Wanginya biasa aja sih, terrnyata 10ml itu kecil banget dan sedikit. Seminggu habis.;senang
Tolong klo ad paket dikirim dulu ke wa saya jgn asal kirim ke orang lain!!;netral
"Ukuran tidak sesuai dg tabel jdinya kekecilan,turun satu ukuran
Next di update lagi size nya.";senang
Tulisan ukuran nya xl Pas barangga kelewatan besar ukuran nya;senang
Celananya kekecilan, kemarin saya beli yang warna coklat ukuran 30 ukurannya pas saya beli lagi yang warna cream ukuran 30 malah kekecilan;netral
"Sepatu nya jamuran
Ukuran 40 nya kecil bget di pake ngepress bget di kaki";netral
bgus;netral
Bagus;senang
Barang bagus no minus, , cuma kesalahan dari host live,a doang di kasi salah ukuran, selebihnya bagus;netral
overall oke sih, tp yg size ini ko kaya L ya?? kecewa dikit;marah
Sedikit becak lem;senang
Beli 3 produk gadapet 1 pun stiker ,emang dari tokonya gamau ngasih atau kelupaan?;senang
Nomer 32nya ternyata kecil;senang
salah pesan cok tapi bagus kok;netral
𝐵𝑎𝑟𝑎𝑛𝑔 𝑛𝑦𝑎 𝑏𝑎𝑔𝑢𝑠 𝑐𝑜𝑦;netral
Memang harga tidak pernah membohongi kualitas, belum seminggu udah lepas lem nya 😅😅 salah satu sepatu lokal yg amat sangat tidak recommend 😅;sedih
Bagus;senang
Bagus tapi ada nodanya huhu;senang
wangi;netral
jahitannya masih keluar tapi udh bagus;senang
Barangnya sampai dengan selamat tanpa ada cacat dan nyaman sesuai deskripsi. Hanya saja, barang ditahan sama kurir SiGesit atau sicepat sehingga tidak sampai ke rumah dan saya sendiri yang harus samperin ke gudang untuk ambil sendiri;senang
Barangnya sampai dengan selamat tanpa ada cacat dan nyaman sesuai deskripsi. Hanya saja, barang ditahan sama kurir SiGesit atau sicepat sehingga tidak sampai ke rumah dan saya sendiri yang harus samperin ke gudang untuk ambil sendiri;senang
Barangnya sampai dengan selamat tanpa ada cacat dan nyaman sesuai deskripsi. Hanya saja, barang ditahan sama kurir SiGesit atau sicepat sehingga tidak sampai ke rumah dan saya sendiri yang harus samperin ke gudang untuk ambil sendiri;senang
Kekecilan;netral
"mantap barangnya sesuai
tapi sangat disayangkan bungkusnya cuma plastik tipis yg berpotensi bisa rusak barangnya.";senang
Sol licin spon ketebalan;senang
Bahan bagus, tapi kok ada noda mengganggu;senang
Bgus bget pi 38 agak kcil;netral
bagus bahan lembut, UK pas👍👍;senang
Standar;netral
Not bad untuk brand lokalnya dengan harga segini;netral
Enak dipakai daily;senang
setelah pemakaian 3x, celana sobek seperti bahan sudah lama.;netral
Minus di bagian lengan nya terlalu pendek;netral
Sesuai dengan hargaa;senang
Beneran barang nya sesuai klw bisa mh yang sering beli ukuran l harus ngambil XL biar pas cocok;senang
Ukuran;netral
Jahitan celana miring gak lurus lipetan celana nya;marah
Wt gw kira dapet printilan² kek stiker ucapan terimakasih tau nya sepatu doang tapi bagus sihh lumayan;senang
Barang bagus,tapi ukuran lebih kecil dari ukuran sepatu biasanya;senang
keren & nyaman;senang
Pas;netral
kecewa, waktu 2023 pernah beli box nya di bungkus lagi, sekarang langsung box nya cuma di kasih plastik, jdi rusak kayak gini;marah
Nice;netral
Kesini2 sekarang bahanya tipis dan gk kaya dulu talinya juga yg murahannya beda yg dulu tebel premium;senang
"4 dlu semoga awet yaaaak
Suka banget 😘";senang
Bahan kain cukup lembut, kurang memuaskan sama hasilnya, Bb 60, tb 157, bagian pinggang masih sempit kalau duduk sesak, masih kepanjangan.;senang
Kaos bahanya sesuai di fto;senang
Bordirannya bagus, nyaman dipakai, tapi bulu-bulunya rontok bagaikan dandelion. Ramainya war biasa. Next time gunakan bahan yang ga rontok bulu-bulunya. Sampai kaget gw pas buka baju. Rontok semua we.;senang
less satisfied 😞;netral
Kuwalitas barang sesuai harga;senang
Bagus kak;senang
Bagus kak;senang
Bagus .buat bb 68 pinggangnya kecil pas di  pk hrs di pksa bgt klo pas di pke krg nymn krn pertku gd😭;senang
pas sih tapi keknya lebih bagus ambil M jadi keliatan oversizenya ini jadinya bkn slimfit bukan oversize;senang
Baik;senang
kualitas barang bagusan yg lama, entah kenapa yg baru ini kek lebih kaku aja trus warnanya juga beda rada gelap gtu. tapi semoga awet juga kek yang lama;senang
Pas udah checkout dihubungi admin blg produknya habis,, dengan terpaksa ganti yg warna lain krn udah gak bisa cancel order..;netral
bagus n nyaman ini pembelian ke 3;senang
Produk oke & sesuai. Toko juga gercep memproses pengiriman barangnya. Yang bermasalah adalah ekspedisi SiCepat. Baru kali ini pesan barang untuk dikirim ke Surabaya tapi nyampenya 6 hari setelah toko memproses. Iya sih gratis ongkir, tapi baru kali ini barang telat nyampenya parah. Dan ternyata nggak cuma paket saya aja yang telat nyampe, paket orang-orang (dari toko lain) yang apes kena SiCepat juga alami kerugian yang sama. Entah pihak Aerostreet atau pihak Tokped yang punya wewenang untuk pilih layanan ekspedisi, berharap nggak pakai SiCepat lagi.;senang
superr mewah mantap min;senang
Bagus udah 2 kali beli dan suka;senang
Produk Bagus, Sesuai Harga Sayang di dalam sepatu bagian ujung dalamnya ada potongan yang tidak rapi jadi Waktu di pakai ada benjolan yang bikin kaki kurang nyaman;senang
fast respon good luck;senang
Tipis y;netral
bagus sih tapi minta size 42 malah yang dateng 41,tpi masih muat walaupun nge press di kaki;senang
Ok;netral
Ik;netral
"Sepatunya bagus, tapi ada yang sobek dikit depannya
Ukuran pas";senang
Keren murmer;senang
👌;netral
"Tb 151 bb 56. Kebesaran banget dan kepanjangan sekali..
Kualitas produk: Sangat bagus bahan melar halus";senang
Kebesaran untuk tb 151 bb 56 dan panjang;senang
Bagus;senang
Good;senang
"Sepatu nya berat bgt terus banyak banget jaitan jaitan yg benangnya keluar keluar quality control nya tolong diperbaiki terus tali nya tuh banyak buku bulu nya kalau disikat makin ancur tuh 
Tapi EMG murah sih mau gmn lgi";senang
"Sepatu bagus harga segini sangat cocok banget buat di pakai daily maupun saat ada event khusus, barangnya oke, packingan nya juga rapih, tapi sol bagian belakang yang saya dapat kok kotor atau kurang bersih, ini sudah saya bersihkan tetapi masih ada bekasnya, sebenernya tidak masalah sih
Bentuk dan ukuran: 43
Warna: Putih";senang
Bagus;senang
Bagusbaguss;netral
Bagus;senang
Kata aku mah wanginya lebih ke cwo;senang
Sepatu nya kotorl;netral
Bagus juga sepatunya cuman ada nodanya sedikit disepatu;senang
Niatnya mau dukung produk lokal, taunya servis simple seperti tukar barang kalau ukuran salah aja enggak ada (padahal tag masih ada).... kalah sama brand sebelah. Pengiriman lambat, bahannya standar sesuai harga;senang
Niatnya mau dukung produk lokal, taunya servis simple seperti tukar barang kalau ukuran salah aja enggak ada.. kalah sama brand sebelah;netral
Niatnya mau dukung produk lokal, taunya servis simple seperti tukar barang kalau ukuran salah aja enggak ada (padahal tag masih ada).... kalah sama brand sebelah. Pengiriman lambat, bahannya standar sesuai harga;senang
Barangnya bagus sesuai di gambar dan pengirimannya pun cepat;senang
Bagus;senang
Untuk BB 54 pas tapi kalo untuk TB 155 kepanjangan jadi harus dipotong;netral
Bagus bahannya;senang
Nyaman dipakai;senang
Bagus;senang
Dikira size L bakal pas gataunya ini size Luar jd gede yaa bahan mah bagus banget ini ,;senang
Untuk kualitas Hoodie sih bagus,tapi pas baru buat nyobain saya coba saya gatau awalnya kalau bakal ada serambut hitam banyak bgt dan ga bisa ilang,pada nempel dibaju putih semua. Kacauuuuu,sampai dicuci pun tetep itu yg hitam2 kaya benang atau serambutnnya gabisa ilang,cape bgt. Gimana mau dipake;senang
keren sih;senang
kerahnya kayak orang ga makan seminggu, lemes banget, bahan lumayan;senang
bahan lumayan, pengiriman standar, kerahnya agak tebel daripada yg putih;senang
terima kasih barang aman sampai tujuan;senang
ukuran lebih/sangat kecil dibanding ukuran yg disampaikan di  diskripsi. tidak boleh ditukar;netral
Tidak sesuai deskripsi, ukuran XL..51 cm, Kaos tidak bisa tukar;senang
Kainnya halus lembut, kayak barang mahal, dan udah ripitorder lagi buat temen;senang
Sdh datang pktnya , bagus bgt;senang
Bagus;senang
Bagus;senang
Bagus;senang
"Xl nya agak pa jang kebawah
Kualitas produk: Bagus, keren 😎😎😎😎";senang
motif yg d psan ama yg dkrim jauh beda;senang
klu motipx g ada hrusx ada pmbritahuan;netral
"Sangat"" Bagus sendalnya😋";senang
QC joz;netral
QC Nya jozzzzz;netral
Warna: coklat tua;senang
bagus;senang
Terimakasih pesan sudah sampai, packing aman, barang sesuai, pengiriman lumayan cepapat. Next bakal jadi langsung sih………..;senang
Terimakasih pesan sudah sampai, packing aman, barang sesuai, pengiriman lumayan cepapat. Next bakal jadi langsung sih………..;senang
Sesuai deskripsi, mantep si brand ini ga di ragukan stdnya 🔥;senang
bagus tapi panas pas dipake;senang
kecil;netral
Ga sesuai ukuran chart, kebesaran 1 nomor;senang
Bagus, tapi lain kali tambahin table  ukuran min, biar tau ukuran berapa aj pas nya, tapi masih oke gede dikit gapapa lah👍🏽;senang
bahan oke, sesuai dengan harga. Size pack di bagian betis agak ketat, mungkin next bisa lebih baik.;senang
Luntur parah;netral
Nyaman;senang
Jika ada yg lbh tebal, lebih panjang walau lebih mahal gpp pasti sy beli lagi;netral
Jika ada yg lbh tebal, lebih panjang walau lebih mahal gpp pasti sy beli lagi;netral
"Suka dg modelnya, warna, outsol empuk dan tdk berat.
Masukan : insole dibikin bagian kaki belakang (jawa:tungkak) lbh tebal spt lbh menopang krn insole existing hanya flat sj bentuknya, tp overall insole sdh lbh tebal.
Outsole sebagian msh belepotan sedikit tdk bersih.
Ok sih scr keseluruhan";senang
Bentuk dan ukuran: Pas;netral
👍;netral
Barang bagus tapi,saya pesan untuk moncong sepatunya, tolong jangan terburu buru buat nya, saya pesan serapih mungkin, jangan sampai nyengsol sebelah;senang
saya beli 2 yg ukuran L tipis bgt warnanya gaputih bgt jelek pokoknya beda sm ukuran S;marah
Bagus cuma agak gk muat.;senang
Udah pernah beli ukuran 42 karena sesuai panjang kaki, tapi kaki nggak muat masuknya. Akhirnya beli yang ukuran 44. Alasnya udah kepanjangan, tapi kaki masih susah masuk. Talinya kekecilan.;senang
Bagus lucu;senang
"Bentuk dan ukuran: Pas
Warna: Sesuai";senang
Bagus lucu;senang
"Bentuk dan ukuran: Pas
Warna: Sesuai";senang
Sepatu pilihan dari dulu emang ga pernah gagal;sedih
Sepataunya bagus sesuai sama foto kualitas nya juga bagus tapi buat keamanan pengiriman nya agak kurang aman;senang
Barang jelek,jaritan tidak rapi, benangnya kurang rapi. Jangan beli produk ini;senang
lebih tipis dri artikel yg sebelumnya kubeli sih pdhal udah sama platformnya tp lebih tebal yg sebelumnya;senang
Mantap;senang
bagus tapi finishing kurang mulus;senang
"Saya kasih bintang 2
Karna kaos nya bolong dan ada bercak putih seperti ketumpahan lem korea
Lain kali lebih hati2 saat packing pastikan barang yg mau di kirim sudah benar2 bagus dan layak di kirim
Perdana belanja di toko ini
Langsung kecewa";senang
Bahan tidak meresap keringat;netral
...;netral
Gc sesuai mesen warna hitam semua yg datang warna lain ini keranya juga kayak gini gc sesuai gambar buruk sekali;senang
agak kusut pas dikirim;netral
Packing nya kurang bagus,pas sampai paketnya basah;netral
Pengiriman cepat;senang
Bagus sih tapi size 30 untuk bb 58 tb 150 kebesaran weih mesti nya pake size 28 inimah padahal biasanya pake size 30;senang
Bagus;senang
Ukurannya pas tp aga berat ya sepatunya;netral
Ukurannya pas tp aga berat ya sepatunya;netral
Mntap;netral
mantap model nya cocok bingits;senang
packingnya jujur aja bagus, rapih, eklusif banget...untuk perfume nya sendiri wanginya enak hanya di ketahanannya saja;senang
Nyaman,bagus pula;netral
Lumayan. Size 42 kekecilan. Pake 43 malah kepanjangan;senang
Lumayan. Size 42 tapi kekecilan.;senang
Oke juga bau nya , smoga tahan lama;senang
Gede pdhal sizenya n cm biasanya sgitu aku;senang
Kualitas produk: Lumayan;senang
Kualitas produk: Lumayan;senang
Kualitas produk: Baik;senang
Ada noda kotor sedikit;senang
"Barang oke
Kekurangan cuman di jahitan dan paling parah di comfort nya... Itu lem apaan njir kok gampang ngelupas";netral
2x beli dsini;netral
Wow asli keren rekk;senang
ukuran baju yg d kirim L tapi tertulis dipackagingnya nya M, ordernya ukuran M jadi tdk tau mana ukuran yang benar;senang
Mantap;senang
Baunya ga enak;senang
Lem nya agak kurang maksimal, jadi kurang menempel, semoga kedepan nya di perbaiki kembali;senang
"tip
Kualitas produk: tipiss";netral
"Untuk kualitas parfumnya ga sesuai sama harganya 
Klo kualitas nya kayak gini bukan extrait de parfum ini mah, klo untuk harga ga sesuai hampir 100k an seharusnya harganya 15k udah cocok itu klo 90k kemahalan oi ga sesuai kualitasnya";senang
Kwalitas ok;netral
"lumayan bagus worth it dg harga segitu, tapi memang bobot berat.
jujur";senang
Lumayan bagus;senang
Bagus poll👍🏻;senang
Mantap;senang
bagus sih kaka, cuman sole nya ini gak akan lepas kan, soalnya saya lihat nya cuman sole nya itu jahitan karet;senang
Bahan nya bagus tapi ada sedikit noda di bagian depan;senang
Bagus;senang
Kmrn beli yg kuning,skrg warna biru cakep jg dan keren,suka sekali sama produk aerotreet;senang
"Beli awal April, dan kesan super baik. Bahan cukup adem dan ukuran oversize bikin baju nyaman digunakan.


Saat ini akhir April dan setelah beberapa kali penggunaan, beberapa bagian baju kainnya sudah mulai muncul bruntus kasar walau pencucian dengan mesin cuci sudah menggunakan mode pakaian halus atau disimpan dalam laundry bag. Sedikit kecewa tapi semoga bisa diatasi dengan lint remover.";senang
Kebesaran;senang
Bagus;senang
"Ukuran telapak ud sesuai sama di deskripsi, tp pas dateng kekecilan... Mnurut aku penjelasan di live ga wort it kak..
Bagus tp percuma jg sih gamuat gt kan";senang
Maaf menurut saya masih yang hitam kualitas kainnya yang lebih bagus dan ukuran pas. Kalau yang putih agak lebih longgar sedikit. Tapi kalau untuk kualitas sablonnya mantap. Mudah-mudahan awet..;senang
packing gak aman kardus sepatu kebuka;senang
salah kirim,malah dikirim autumn,next yg bener;marah
kekecilan kak padahal size 42;netral
ada bagian yang kotor, tolong crosscheck kembali sebelum barang dikirim;netral
bajunya kek luntur gitu warnanya gak hitam gelap putih putih gmna gitu😌;sedih
Mayan;netral
tebal dan sangat bagus;senang
paket yang datang warnanya tidak sesuai dan ukurannya yang ke gedean;senang
"Apalah pesanya 44, datangnya 43
Kebiasaan aerostreet KOCAK";senang
Ya lumayan dengan harga segini;senang
Mungkin packaging saat pengiriman bisa ditingkatkan lagi;senang
Parah pesan biru.di kirim putih;netral
Bagus;senang
Tidak sesuai dengan ukuran yang saya pesan;senang
"Tolong.. lain kali pake bublewarp biar ga rusak dus nya, trus ke sendal nya juga aman jdi g penyok""";netral
Bagus;senang
Baguss;netral
Bagus pas;senang
Bagus;senang
Agak kecewa karna ada yg sompel di telapaknya;marah
Good;senang
kecewet bet anjrr,padahal baru beli dann mau pake tapi sepatu nya ada noda2pink gituu terkesann kayaaa kotorrr, pdahal mah blom di pake, gatau deh ini lunturr dari warna sepatu nya atauu apa, aseli nyaa lebi keliatan noda nya hmm😥😥😥;sedih
wangi parfum biasa saja;senang
wangi parfum biasa saja;senang
wangi parfum biasa saja;senang
wangi parfum biasa saja;senang
"Barangnya bagus
Pas,tapi agak panjang untuk ukuran segitu di TB 156";senang
Box nya gak dikasih bubble wrap,alhasil penyok,padahal box nya juga dipake buat koleksi;netral
untuk harga segini oke lah ya;netral
Bhnnya bgus adem next order lagi 🥰;netral
Bagus;senang
Sepatunya sangat berat, tidak recomended menurut gua;senang
"TIDAK SESUAI PESANAN, KECEWA
pesen MAXIMO dikirim BROOKLYN";netral
Good;senang
Lumayan lah cuma aga kotor kaya barang lama gtuh;senang
Cakep pol;senang
Baik;senang
Ok;netral
-;netral
